Date,Commodity,Location,Daily Price,Unit,Sowing Date,Harvest Date,Production (Tons),Rainfall (mm),Max Temp,Min Temp,Humidity (%),Extreme Event,Festival/Holiday,Commodity Relevance,Sentiment Score,Key Event
2015-01-14,urad,Mumbai,158.7,quintal,2015-04-16,2015-10-21,24415.15,155.13,30.76,18.33,37.57,None,Christmas,onion,Neutral,Government Policy
2020-07-13,masur,Mumbai,119.59,quintal,2015-06-15,2015-09-28,22855.4,119.41,30.02,15.87,41.92,None,Diwali,urad,Neutral,Government Policy
2016-02-19,tur,Mumbai,172.72,kg,2015-04-18,2015-12-23,20083.36,13.8,28.84,18.3,38.38,None,Christmas,potato,Negative,Government Policy
2021-01-05,moong,Kolkata,106.37,kg,2015-06-07,2015-08-13,38617.29,4.54,34.62,19.22,79.18,None,Eid,urad,Negative,Government Policy
2022-09-07,masur,Bangalore,82.02,kg,2015-01-07,2015-09-07,4143.76,35.94,33.76,18.98,77.1,Drought,Onam,moong,Neutral,None
2016-03-27,masur,Mumbai,153.15,kg,2015-02-21,2015-07-08,49380.66,246.06,25.57,18.42,55.63,Flood,Onam,gram,Negative,Government Policy
2017-05-10,gram,Chennai,104.55,quintal,2015-06-03,2015-07-19,27757.56,235.76,28.63,19.81,79.48,Flood,Diwali,gram,Neutral,Crop Failure
2017-01-08,masur,Kolkata,190.73,quintal,2015-01-28,2015-07-15,7254.49,39.43,35.3,21.57,46.87,None,Eid,masur,Positive,Crop Failure
2021-12-27,tur,Kolkata,86.56,quintal,2015-02-17,2015-10-30,24386.77,119.07,31.53,14.87,38.88,Flood,Eid,onion,Negative,Crop Failure
2018-01-24,tur,Chennai,186.48,kg,2015-03-10,2015-10-13,11387.67,201.92,31.72,13.76,77.84,Drought,Holi,tur,Negative,Government Policy
2022-07-12,onion,Delhi,34.83,quintal,2015-03-05,2015-12-17,19237.68,50.23,31.05,14.25,68.94,Flood,Diwali,onion,Positive,Government Policy
2015-01-08,onion,Kolkata,169.24,kg,2015-04-25,2015-11-28,20002.38,182.24,33.27,19.03,60.71,Drought,Diwali,onion,Neutral,None
2015-04-16,gram,Chennai,45.08,quintal,2015-05-28,2015-11-20,49529.39,20.86,38.29,15.68,83.52,None,Christmas,masur,Neutral,Import Ban
2019-02-18,onion,Chennai,152.51,kg,2015-05-29,2015-07-25,49599.68,80.6,36.73,23.54,79.5,Drought,Diwali,onion,Neutral,Government Policy
2016-08-31,masur,Bangalore,54.37,kg,2015-06-13,2015-07-15,9686.24,125.41,32.92,24.6,68.08,Flood,Onam,tur,Negative,None
2020-11-07,potato,Kolkata,35.99,quintal,2015-01-19,2015-07-09,40360.46,61.01,34.13,24.54,63.77,Drought,Onam,potato,Negative,None
2017-11-28,moong,Chennai,108.52,kg,2015-04-10,2015-11-15,42842.09,194.13,29.85,13.38,89.61,Flood,Eid,gram,Neutral,Government Policy
2015-04-09,potato,Mumbai,166.37,kg,2015-01-01,2015-08-28,10976.39,150.26,41.23,17.6,51.09,Drought,Eid,moong,Neutral,None
2021-09-21,onion,Chennai,36.13,kg,2015-06-06,2015-12-24,48927.38,172.89,28.86,19.37,58.27,Drought,Eid,urad,Negative,None
2015-07-13,potato,Kolkata,155.99,quintal,2015-02-21,2015-07-13,22409.37,100.9,36.96,17.8,65.37,Drought,Holi,urad,Neutral,Import Ban
2016-08-06,gram,Bangalore,51.81,quintal,2015-04-07,2015-10-27,25511.8,123.7,37.41,22.11,46.41,Drought,Diwali,onion,Positive,Crop Failure
2020-08-24,moong,Chennai,12.95,quintal,2015-04-13,2015-07-07,45115.46,35.65,32.58,23.76,43.09,Drought,Diwali,gram,Positive,Import Ban
2016-03-25,gram,Kolkata,51.55,kg,2015-03-19,2015-08-06,42851.65,114.67,39.65,12.05,55.8,Drought,Christmas,urad,Neutral,Government Policy
2019-12-24,tur,Chennai,184.56,quintal,2015-03-27,2015-11-07,16971.51,258.1,25.72,24.46,66.63,Drought,Eid,onion,Neutral,None
2021-05-26,potato,Delhi,171.41,quintal,2015-05-28,2015-09-20,17432.8,266.12,32.59,19.67,37.6,Flood,Diwali,gram,Neutral,Crop Failure
2016-08-01,moong,Kolkata,190.02,quintal,2015-02-11,2015-10-15,46263.56,118.52,42.97,17.57,67.62,Flood,Eid,onion,Neutral,Government Policy
2022-05-01,onion,Delhi,129.42,quintal,2015-05-07,2015-08-06,30438.87,248.69,26.47,14.96,37.62,Drought,Diwali,onion,Negative,Government Policy
2016-09-01,gram,Delhi,57.46,kg,2015-06-18,2015-07-13,22664.63,159.98,32.73,17.93,85.82,Drought,Eid,urad,Neutral,Crop Failure
2020-06-12,potato,Kolkata,117.95,quintal,2015-04-19,2015-12-13,24981.5,25.23,27.45,21.94,53.66,None,Diwali,urad,Negative,Import Ban
2019-11-25,tur,Chennai,21.54,quintal,2015-04-11,2015-07-19,11163.93,147.16,40.92,23.87,79.68,Flood,Onam,moong,Negative,Government Policy
2022-09-06,masur,Delhi,32.85,kg,2015-03-05,2015-08-29,43840.57,143.71,39.88,21.69,81.57,Drought,Christmas,onion,Negative,Import Ban
2016-03-25,potato,Chennai,20.95,kg,2015-02-11,2015-08-17,6448.0,159.7,42.51,13.49,37.31,None,Onam,tur,Positive,None
2016-02-18,gram,Delhi,58.01,quintal,2015-04-05,2015-07-11,47707.36,223.55,33.63,17.26,60.22,None,Diwali,urad,Negative,Crop Failure
2019-07-26,gram,Delhi,118.45,kg,2015-05-31,2016-01-01,48236.24,128.42,43.18,12.98,83.53,Drought,Onam,urad,Neutral,Government Policy
2022-05-09,masur,Bangalore,27.13,kg,2015-02-17,2015-12-12,22819.97,193.41,41.76,15.56,72.33,Drought,Diwali,urad,Negative,Government Policy
2018-05-03,moong,Kolkata,66.47,quintal,2015-03-26,2015-07-12,25778.19,62.01,35.74,23.88,87.28,None,Onam,onion,Negative,Government Policy
2015-09-24,urad,Kolkata,92.48,kg,2015-05-01,2015-07-01,18968.84,197.99,34.95,15.86,36.98,Drought,Christmas,masur,Neutral,Government Policy
2022-11-08,onion,Kolkata,183.63,kg,2015-05-15,2015-11-03,33374.97,47.66,36.07,23.15,32.33,Drought,Onam,potato,Neutral,None
2020-09-29,masur,Chennai,23.76,kg,2015-02-20,2015-08-16,5722.95,63.99,38.33,14.83,65.08,Flood,Diwali,tur,Neutral,Government Policy
2020-04-10,potato,Bangalore,53.02,quintal,2015-01-06,2015-09-04,2620.58,118.53,34.03,10.15,45.48,Drought,Christmas,moong,Negative,None
2015-02-05,urad,Mumbai,177.1,kg,2015-05-21,2015-09-25,36046.92,33.32,25.39,17.35,42.86,Flood,Christmas,potato,Positive,Government Policy
2020-03-01,moong,Mumbai,78.46,kg,2015-01-24,2015-09-30,43427.4,10.52,42.26,15.33,66.48,Flood,Eid,moong,Neutral,None
2019-04-27,urad,Chennai,119.22,quintal,2015-03-09,2015-08-16,24211.15,84.35,34.42,22.67,77.72,None,Eid,masur,Neutral,Crop Failure
2015-06-10,tur,Mumbai,157.19,kg,2015-01-02,2015-12-31,42590.95,113.02,39.74,22.66,74.78,Flood,Diwali,onion,Negative,Crop Failure
2015-09-02,masur,Bangalore,15.56,kg,2015-06-21,2015-12-27,11521.69,215.38,26.16,21.69,37.29,Flood,Eid,gram,Neutral,Government Policy
2023-02-04,potato,Bangalore,185.19,quintal,2015-04-08,2015-11-15,47199.92,111.58,33.9,23.45,77.61,None,Holi,moong,Positive,None
2018-08-27,potato,Delhi,121.13,kg,2015-01-27,2015-11-22,12831.26,251.75,25.35,17.86,58.7,None,Eid,masur,Negative,None
2016-10-08,moong,Delhi,169.61,quintal,2015-01-16,2015-07-14,1737.17,191.29,39.73,13.9,50.3,Drought,Onam,gram,Negative,None
2016-11-11,onion,Kolkata,178.66,quintal,2015-04-01,2015-12-24,5328.82,53.12,37.86,15.47,55.75,Flood,Onam,potato,Neutral,None
2015-05-05,urad,Mumbai,74.82,kg,2015-03-28,2015-11-12,9630.35,193.81,43.26,23.54,65.96,None,Holi,tur,Positive,Government Policy
2021-03-11,moong,Bangalore,96.75,quintal,2015-06-04,2015-09-26,8740.83,242.85,40.36,17.57,60.64,None,Onam,urad,Negative,Government Policy
2016-02-08,urad,Delhi,174.98,quintal,2015-02-28,2015-07-05,4634.99,246.97,44.96,22.42,61.3,Drought,Christmas,gram,Positive,Import Ban
2021-03-01,urad,Chennai,59.19,quintal,2015-06-18,2015-09-28,48929.89,23.52,39.68,11.7,33.84,Flood,Diwali,potato,Positive,Government Policy
2015-02-20,gram,Bangalore,27.09,quintal,2015-06-21,2015-10-14,37004.61,78.51,43.0,15.26,89.6,None,Diwali,tur,Negative,Government Policy
2021-06-03,onion,Mumbai,14.57,quintal,2015-02-01,2015-08-10,43509.79,147.26,34.94,18.45,43.1,Drought,Eid,masur,Neutral,Government Policy
2021-04-23,potato,Chennai,145.65,quintal,2015-02-18,2015-08-03,48837.0,74.24,39.6,20.18,67.84,None,Onam,onion,Positive,Crop Failure
2022-07-31,potato,Bangalore,94.26,kg,2015-02-25,2015-08-03,45581.13,73.86,35.48,22.45,84.71,None,Diwali,gram,Neutral,None
2021-12-14,potato,Bangalore,105.3,quintal,2015-03-04,2015-07-02,21144.5,58.02,32.72,12.34,60.59,Drought,Christmas,onion,Neutral,Government Policy
2023-05-30,moong,Bangalore,179.85,kg,2015-03-27,2015-07-02,46604.42,37.5,39.85,23.95,84.87,None,Holi,onion,Negative,None
2016-12-28,moong,Delhi,187.9,kg,2015-04-10,2015-11-14,2349.49,280.25,44.16,15.27,56.46,Flood,Eid,gram,Positive,Import Ban
2021-08-24,masur,Chennai,106.4,kg,2015-01-16,2015-12-13,40496.61,0.6,38.78,24.91,78.13,Flood,Diwali,tur,Negative,Crop Failure
2019-05-13,tur,Mumbai,36.83,kg,2015-04-15,2016-01-01,14677.45,129.76,25.01,24.66,31.41,Flood,Holi,urad,Negative,Crop Failure
2015-09-14,tur,Delhi,132.22,quintal,2015-05-12,2015-10-11,37511.25,17.37,31.92,19.5,74.45,Flood,Diwali,gram,Negative,None
2016-06-07,onion,Delhi,97.01,quintal,2015-06-08,2015-09-07,16267.6,70.75,32.49,21.24,42.3,Flood,Christmas,tur,Positive,Import Ban
2015-06-25,onion,Mumbai,50.15,kg,2015-03-31,2015-07-24,15618.88,200.52,30.56,15.64,62.7,None,Christmas,potato,Positive,Government Policy
2020-03-03,onion,Delhi,180.04,kg,2015-06-01,2015-09-25,44455.56,225.14,27.51,13.07,30.66,Drought,Diwali,moong,Neutral,Import Ban
2019-06-13,onion,Kolkata,88.29,kg,2015-02-26,2015-07-27,36840.16,135.77,36.82,23.98,32.18,Flood,Diwali,urad,Neutral,Import Ban
2019-05-30,gram,Kolkata,136.41,kg,2015-06-14,2015-12-16,41053.69,287.32,43.83,17.01,59.47,Flood,Eid,tur,Neutral,Government Policy
2019-09-12,potato,Mumbai,21.93,quintal,2015-06-05,2015-11-01,32361.69,253.58,34.88,13.25,76.76,Drought,Diwali,potato,Neutral,Import Ban
2020-12-25,onion,Kolkata,103.64,kg,2015-05-10,2015-12-02,49332.92,69.76,32.16,15.49,42.66,None,Onam,onion,Neutral,None
2017-11-02,moong,Mumbai,118.43,quintal,2015-05-16,2015-12-30,13181.99,56.8,40.29,10.05,61.71,Flood,Onam,urad,Negative,Crop Failure
2020-09-06,masur,Bangalore,71.09,quintal,2015-05-14,2015-07-19,1681.53,130.84,39.02,16.71,43.95,Flood,Diwali,potato,Neutral,Government Policy
2021-03-27,onion,Chennai,57.43,quintal,2015-06-14,2015-12-11,22500.91,97.96,44.82,23.44,35.6,None,Eid,gram,Negative,None
2020-07-25,urad,Delhi,145.5,kg,2015-04-06,2015-08-24,23470.58,57.66,27.95,23.85,34.87,Flood,Holi,moong,Neutral,None
2016-10-04,tur,Delhi,15.59,quintal,2015-02-02,2015-07-18,14628.48,1.74,39.96,20.87,76.46,Flood,Onam,tur,Positive,Crop Failure
2022-05-27,gram,Mumbai,156.59,kg,2015-06-18,2015-10-24,27334.04,273.74,31.74,19.96,73.05,Flood,Holi,tur,Neutral,Crop Failure
2020-07-14,gram,Bangalore,122.64,quintal,2015-01-12,2015-12-01,43210.4,83.25,43.01,10.95,48.52,None,Diwali,onion,Negative,Crop Failure
2020-05-31,tur,Bangalore,35.59,kg,2015-04-17,2015-11-23,21716.98,0.95,25.05,13.53,66.44,None,Holi,tur,Positive,None
2019-03-06,masur,Chennai,192.45,quintal,2015-02-18,2015-09-24,45290.56,79.39,35.53,11.66,68.32,Flood,Diwali,gram,Positive,Government Policy
2016-10-14,potato,Mumbai,90.54,kg,2015-03-17,2015-11-30,28037.26,167.05,29.57,17.11,75.5,Flood,Onam,urad,Positive,Government Policy
2018-12-18,potato,Mumbai,192.08,quintal,2015-04-18,2015-12-28,18898.8,164.59,27.77,11.62,57.13,Flood,Diwali,urad,Negative,Government Policy
2018-11-18,potato,Kolkata,134.93,quintal,2015-03-09,2015-08-30,15865.9,55.09,42.59,14.95,31.68,Flood,Diwali,onion,Positive,Import Ban
2021-10-27,moong,Bangalore,11.43,quintal,2015-04-13,2015-11-08,46255.61,294.27,36.6,16.05,79.84,Drought,Eid,onion,Neutral,None
2019-04-05,tur,Chennai,11.35,kg,2015-04-07,2015-08-05,19001.07,64.65,27.01,15.28,71.6,None,Christmas,urad,Positive,None
2021-01-01,tur,Mumbai,101.13,quintal,2015-01-11,2015-08-20,22350.58,284.73,28.72,14.17,43.2,None,Holi,moong,Negative,Government Policy
2021-09-25,urad,Bangalore,94.77,quintal,2015-01-10,2015-07-06,21908.06,12.34,39.51,24.72,82.75,Flood,Onam,urad,Negative,Government Policy
2018-02-26,masur,Delhi,170.16,quintal,2015-05-12,2015-09-25,27856.81,205.38,44.7,17.88,63.22,Drought,Diwali,potato,Negative,Import Ban
2022-02-06,moong,Chennai,179.21,quintal,2015-04-16,2015-10-21,21983.27,140.29,34.2,12.63,46.08,Drought,Diwali,urad,Neutral,None
2020-05-13,urad,Mumbai,34.24,kg,2015-06-21,2015-11-09,11317.81,35.48,38.96,24.63,74.56,Flood,Christmas,potato,Negative,None
2023-06-03,gram,Kolkata,158.46,kg,2015-04-04,2015-09-04,13457.21,296.87,36.98,13.88,56.89,Drought,Onam,urad,Negative,Import Ban
2020-04-18,moong,Delhi,178.96,quintal,2015-01-12,2015-12-26,13999.53,133.99,27.26,15.82,65.03,Flood,Eid,potato,Positive,Import Ban
2016-11-30,urad,Bangalore,54.72,quintal,2015-05-15,2016-01-01,37773.11,287.67,42.68,15.43,33.48,Drought,Holi,masur,Negative,None
2017-09-10,tur,Bangalore,159.74,quintal,2015-04-09,2015-09-18,36106.58,202.28,42.89,15.0,62.14,Flood,Christmas,gram,Positive,Crop Failure
2015-12-25,masur,Mumbai,79.53,quintal,2015-02-01,2015-07-20,3877.01,10.66,30.88,15.45,51.34,Drought,Eid,gram,Positive,None
2016-04-05,moong,Mumbai,12.07,kg,2015-06-17,2015-09-07,30830.54,24.49,28.4,15.16,33.8,Flood,Eid,potato,Positive,Government Policy
2017-03-14,urad,Mumbai,15.2,quintal,2015-05-30,2015-12-21,36753.54,217.29,44.48,23.73,78.64,Drought,Diwali,tur,Positive,Government Policy
2021-09-06,moong,Chennai,83.84,kg,2015-04-21,2015-09-28,24999.22,30.53,30.24,17.68,51.38,Drought,Onam,moong,Negative,None
2020-06-22,moong,Bangalore,194.39,kg,2015-04-22,2015-10-08,16047.31,158.73,32.86,22.93,88.13,None,Christmas,tur,Neutral,Import Ban
2023-05-18,urad,Mumbai,21.34,quintal,2015-04-18,2015-10-17,32745.11,294.09,39.61,16.56,83.1,Drought,Onam,onion,Positive,Import Ban
2019-01-30,potato,Mumbai,73.8,quintal,2015-06-17,2015-09-11,33342.75,234.27,27.17,17.13,75.67,None,Christmas,potato,Negative,Government Policy
2023-04-15,masur,Chennai,153.64,kg,2015-04-12,2015-08-25,3733.1,294.77,29.36,17.15,38.73,Drought,Eid,onion,Neutral,Import Ban
2015-09-04,tur,Bangalore,125.91,quintal,2015-04-30,2015-07-20,25973.21,57.6,37.11,12.62,78.98,Drought,Christmas,tur,Neutral,Government Policy
2017-04-15,gram,Chennai,169.68,kg,2015-05-31,2015-10-19,2250.63,9.56,42.11,14.44,36.2,Drought,Christmas,tur,Negative,Import Ban
2016-02-29,moong,Chennai,162.62,kg,2015-03-05,2015-08-16,16467.06,294.11,42.18,17.03,56.69,Drought,Christmas,gram,Positive,Import Ban
2019-04-28,masur,Kolkata,13.9,quintal,2015-02-21,2015-07-19,43097.34,184.06,40.35,24.66,79.99,None,Holi,onion,Positive,Crop Failure
2018-12-23,onion,Mumbai,50.78,kg,2015-01-02,2015-09-02,31036.31,11.81,27.83,22.8,38.07,Drought,Diwali,urad,Negative,Government Policy
2017-07-18,moong,Delhi,32.76,quintal,2015-02-22,2015-12-12,30902.69,128.83,25.34,23.55,88.04,None,Holi,masur,Positive,Import Ban
2016-08-02,potato,Kolkata,102.13,kg,2015-01-11,2015-08-05,43359.1,171.03,25.82,14.85,83.8,Drought,Holi,onion,Positive,Government Policy
2021-11-21,urad,Mumbai,142.3,quintal,2015-02-15,2015-09-30,47844.99,118.59,28.03,21.32,69.1,None,Eid,masur,Negative,Import Ban
2016-02-12,masur,Mumbai,93.29,kg,2015-02-04,2015-08-26,20553.43,199.57,31.83,20.53,54.51,Flood,Eid,urad,Positive,None
2019-05-16,gram,Kolkata,81.1,quintal,2015-04-08,2015-07-27,39607.27,68.37,38.88,19.82,68.11,None,Onam,moong,Positive,Import Ban
2018-06-10,potato,Kolkata,169.36,kg,2015-01-04,2015-09-17,30357.01,106.27,34.66,23.62,76.54,Flood,Eid,onion,Negative,Crop Failure
2020-06-19,tur,Chennai,89.01,quintal,2015-02-10,2015-09-08,20511.88,273.96,26.69,24.18,52.5,Drought,Eid,urad,Neutral,Import Ban
2016-05-29,gram,Kolkata,150.43,quintal,2015-03-31,2015-07-07,31984.98,197.85,40.02,17.92,52.31,Drought,Diwali,potato,Negative,Government Policy
2016-02-26,masur,Delhi,33.6,kg,2015-02-05,2015-08-17,48016.07,234.4,27.97,12.39,79.47,Flood,Onam,urad,Negative,Government Policy
2015-09-22,urad,Kolkata,192.95,kg,2015-06-17,2015-11-26,44864.21,251.43,34.06,21.21,52.81,Flood,Christmas,gram,Negative,None
2016-02-11,urad,Chennai,142.35,quintal,2015-04-05,2015-07-28,19826.74,111.1,37.83,16.94,53.85,Drought,Holi,potato,Negative,Government Policy
2020-07-15,potato,Bangalore,116.94,quintal,2015-05-30,2015-12-20,40705.97,58.85,29.88,23.27,61.15,Flood,Onam,potato,Neutral,Import Ban
2023-01-25,moong,Chennai,21.79,kg,2015-03-25,2015-08-25,34924.41,103.29,39.41,24.97,67.86,Flood,Diwali,moong,Neutral,Government Policy
2018-11-05,gram,Mumbai,196.64,kg,2015-03-22,2015-08-31,14693.25,63.94,29.09,24.06,78.32,None,Eid,urad,Positive,Import Ban
2019-09-30,masur,Bangalore,180.2,kg,2015-06-15,2015-11-19,1215.45,98.87,38.67,13.42,36.67,None,Christmas,gram,Positive,Government Policy
2016-10-13,gram,Delhi,93.66,quintal,2015-04-10,2015-08-05,11721.29,45.12,30.1,22.84,82.14,Flood,Onam,gram,Positive,Government Policy
2021-12-04,masur,Delhi,158.11,kg,2015-06-29,2015-07-11,21366.15,95.95,43.25,17.17,53.31,Drought,Holi,onion,Positive,Import Ban
2015-06-22,onion,Chennai,81.55,kg,2015-06-26,2015-11-14,41661.05,118.96,30.92,18.53,77.85,None,Eid,gram,Negative,Import Ban
2017-07-27,gram,Bangalore,81.29,kg,2015-06-25,2015-10-27,18087.55,122.05,27.59,24.02,72.68,Drought,Onam,urad,Neutral,Import Ban
2021-06-11,tur,Mumbai,179.52,kg,2015-03-07,2015-10-25,14969.89,1.46,43.64,13.15,41.56,None,Onam,gram,Positive,None
2018-12-18,onion,Bangalore,142.62,kg,2015-03-04,2015-09-06,27752.88,249.38,41.24,20.25,89.96,Flood,Onam,onion,Neutral,Import Ban
2023-02-18,tur,Delhi,151.61,quintal,2015-05-28,2015-08-07,19983.27,82.64,40.64,24.38,86.2,None,Eid,tur,Positive,Import Ban
2017-09-21,urad,Delhi,82.3,quintal,2015-05-18,2015-07-05,24488.01,251.87,38.84,16.03,75.19,Flood,Christmas,urad,Negative,Government Policy
2017-01-21,urad,Chennai,36.14,quintal,2015-06-22,2015-10-30,5958.94,241.21,39.1,14.53,41.6,None,Onam,urad,Positive,Import Ban
2018-06-19,masur,Mumbai,32.14,quintal,2015-04-08,2015-12-11,40426.21,76.13,41.48,18.84,86.97,None,Eid,urad,Neutral,Import Ban
2017-05-04,onion,Kolkata,148.17,kg,2015-05-10,2015-09-15,8313.28,49.43,28.97,11.63,61.88,Flood,Onam,masur,Positive,Crop Failure
2015-10-14,onion,Bangalore,48.91,kg,2015-05-26,2015-10-07,15391.82,83.78,33.14,23.23,68.93,Flood,Diwali,gram,Neutral,Crop Failure
2022-02-11,gram,Chennai,108.67,quintal,2015-05-11,2015-07-19,23953.48,26.98,29.4,13.78,44.25,Flood,Diwali,gram,Positive,Government Policy
2016-11-26,moong,Bangalore,189.72,quintal,2015-02-03,2015-08-14,47338.32,46.03,44.13,14.42,37.7,Flood,Eid,tur,Negative,Government Policy
2020-06-11,gram,Mumbai,50.27,quintal,2015-02-10,2015-12-04,24977.12,73.17,35.26,17.36,53.89,Flood,Onam,onion,Positive,Government Policy
2023-05-28,gram,Chennai,51.29,quintal,2015-05-30,2015-11-12,48888.89,292.63,36.54,22.65,48.93,Drought,Onam,gram,Positive,None
2015-06-16,urad,Chennai,100.31,quintal,2015-03-30,2015-09-07,48908.69,60.2,27.67,22.43,56.89,Drought,Eid,tur,Negative,Crop Failure
2022-07-28,gram,Bangalore,72.08,quintal,2015-02-01,2015-08-04,6906.19,255.49,37.63,22.84,47.12,None,Diwali,urad,Neutral,None
2017-09-09,masur,Mumbai,140.81,kg,2015-01-09,2015-07-02,26806.4,111.79,42.02,19.49,86.99,None,Eid,gram,Positive,Government Policy
2019-04-15,gram,Kolkata,50.37,kg,2015-01-09,2015-07-05,30688.9,15.76,37.51,16.18,64.54,Flood,Diwali,masur,Negative,None
2023-04-15,moong,Mumbai,45.6,kg,2015-04-01,2015-11-04,13371.5,259.96,38.49,19.49,54.14,Flood,Eid,urad,Positive,Government Policy
2021-02-09,moong,Kolkata,54.71,kg,2015-03-28,2015-12-31,7517.61,252.62,30.04,11.21,57.7,None,Holi,potato,Neutral,Crop Failure
2017-12-16,potato,Chennai,157.24,quintal,2015-05-23,2015-09-27,5530.98,231.18,44.5,16.86,57.61,None,Christmas,moong,Positive,None
2022-04-22,onion,Bangalore,132.3,quintal,2015-06-01,2015-11-23,16595.04,180.28,31.99,10.26,77.41,Flood,Christmas,gram,Positive,Import Ban
2021-01-27,masur,Delhi,20.44,kg,2015-06-23,2015-10-25,27031.22,48.88,25.27,17.86,73.84,None,Onam,potato,Negative,Import Ban
2018-04-01,gram,Chennai,142.83,quintal,2015-06-12,2015-08-12,26211.59,125.11,25.76,16.68,30.87,Drought,Eid,moong,Positive,Import Ban
2019-07-28,onion,Bangalore,148.93,kg,2015-05-04,2015-08-02,34478.92,131.95,31.19,12.87,60.77,None,Onam,urad,Positive,None
2022-04-02,potato,Kolkata,132.04,kg,2015-06-19,2015-07-06,32849.98,107.34,42.68,12.79,32.1,None,Holi,tur,Positive,Crop Failure
2017-06-14,gram,Bangalore,78.94,quintal,2015-02-05,2015-11-08,14486.44,29.57,30.37,17.39,30.4,None,Eid,moong,Negative,Government Policy
2020-03-29,tur,Bangalore,44.36,quintal,2015-01-08,2015-10-30,25982.92,128.64,33.68,10.32,31.73,Drought,Eid,masur,Negative,Import Ban
2021-09-12,masur,Mumbai,134.5,quintal,2015-03-09,2015-07-26,39671.93,270.13,43.51,18.92,49.52,Flood,Eid,onion,Neutral,None
2021-04-13,potato,Delhi,95.72,kg,2015-01-28,2015-12-13,34891.8,289.15,33.02,10.87,83.02,None,Holi,moong,Neutral,Government Policy
2021-04-29,potato,Mumbai,42.88,quintal,2015-05-06,2015-11-09,48298.61,251.28,39.33,11.96,36.68,None,Holi,gram,Neutral,Government Policy
2019-11-20,tur,Delhi,193.29,kg,2015-03-24,2015-10-04,46176.29,293.37,33.68,13.84,77.29,None,Onam,gram,Positive,None
2015-10-14,masur,Delhi,191.61,kg,2015-02-15,2015-07-30,5479.94,261.61,33.37,11.58,83.66,Drought,Diwali,moong,Positive,Crop Failure
2023-08-08,gram,Delhi,177.8,kg,2015-06-01,2015-07-27,26622.59,298.78,31.22,17.46,45.81,None,Holi,urad,Positive,None
2022-08-25,gram,Mumbai,197.18,kg,2015-02-28,2015-11-01,37575.4,186.45,33.38,16.21,40.63,None,Diwali,onion,Neutral,Government Policy
2018-02-27,moong,Chennai,36.31,kg,2015-01-09,2015-09-03,28490.53,5.37,37.54,10.67,84.11,Flood,Christmas,gram,Positive,Government Policy
2017-11-14,tur,Kolkata,19.6,kg,2015-04-29,2015-08-16,35503.55,168.06,29.47,16.2,69.81,None,Onam,moong,Negative,None
2016-08-28,urad,Chennai,168.88,quintal,2015-06-12,2015-09-14,39447.69,253.66,37.41,22.19,61.07,Flood,Eid,potato,Positive,None
2018-05-02,potato,Bangalore,117.83,kg,2015-05-11,2015-12-11,39215.54,67.04,36.21,14.46,62.2,Drought,Onam,potato,Neutral,Crop Failure
2021-01-04,urad,Delhi,162.18,quintal,2015-06-01,2015-11-06,43172.19,203.04,28.24,10.33,69.59,None,Diwali,tur,Negative,Import Ban
2017-06-16,gram,Mumbai,10.56,kg,2015-06-01,2015-12-15,35270.56,283.17,33.5,19.93,86.39,Drought,Eid,moong,Negative,Crop Failure
2021-08-27,onion,Mumbai,107.23,quintal,2015-02-03,2015-12-06,2504.9,178.49,27.19,18.19,58.76,Drought,Christmas,tur,Negative,Import Ban
2022-08-29,tur,Delhi,63.98,kg,2015-06-24,2015-07-12,18302.21,282.82,28.13,16.68,73.3,Drought,Christmas,masur,Negative,Government Policy
2021-03-24,masur,Bangalore,86.73,quintal,2015-05-10,2015-10-04,14816.1,20.51,42.7,18.28,46.65,Drought,Eid,gram,Positive,Crop Failure
